Stock_ID,Date,Close,Prob_Up
8473,2026-01-16,41.849998474121094,0.5164851
1219,2026-01-16,13.550000190734863,0.5163362
2540,2026-01-16,49.5,0.5163026
5283,2026-01-16,60.79999923706055,0.51624244
6141,2026-01-16,11.649999618530273,0.5161999
3088,2026-01-16,85.5,0.516077
1418,2026-01-16,19.899999618530273,0.5158013
6226,2026-01-16,9.149999618530273,0.51555765
6785,2026-01-16,266.0,0.51554006
4556,2026-01-16,31.899999618530273,0.51516527
5546,2026-01-16,22.850000381469727,0.5151615
5234,2026-01-16,355.5,0.5150673
3232,2026-01-16,23.450000762939453,0.51505375
4971,2026-01-16,308.0,0.5148161
8162,2026-01-16,36.400001525878906,0.5147775
1323,2026-01-16,18.850000381469727,0.5144366
6672,2026-01-16,98.69999694824219,0.51417446
5348,2026-01-16,16.850000381469727,0.5141324
6928,2026-01-16,56.0,0.5139056
8067,2026-01-16,14.649999618530273,0.5138686
2323,2026-01-16,11.0,0.51351523
2449,2026-01-16,273.5,0.5135038
3541,2026-01-16,25.299999237060547,0.5134421
6515,2026-01-16,3535.0,0.51341134
4935,2026-01-16,41.0,0.5134013
2832,2026-01-16,50.0,0.51328695
2459,2026-01-16,67.80000305175781,0.5130549
1472,2026-01-16,89.9000015258789,0.5130419
3227,2026-01-16,209.0,0.5130305
2313,2026-01-16,142.0,0.5127493
5511,2026-01-16,69.5,0.51262873
2393,2026-01-16,56.099998474121094,0.51252294
2028,2026-01-16,19.200000762939453,0.5125186
2351,2026-01-16,77.4000015258789,0.5124959
3008,2026-01-16,2430.0,0.51205504
4190,2026-01-16,29.75,0.5120465
5438,2026-01-16,22.700000762939453,0.51199794
6446,2026-01-16,587.0,0.5119504
6155,2026-01-16,55.599998474121094,0.51147735
6109,2026-01-16,12.050000190734863,0.51136893
1727,2026-01-16,46.95000076293945,0.5112856
0055,2026-01-16,32.27000045776367,0.5110995
6542,2026-01-16,48.599998474121094,0.51094335
1527,2026-01-16,35.54999923706055,0.5107827
1723,2026-01-16,71.5,0.51076615
5534,2026-01-16,80.80000305175781,0.5105935
6195,2026-01-16,25.450000762939453,0.510506
5904,2026-01-16,427.5,0.51009065
2049,2026-01-16,219.5,0.51004857
